name,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
png_files_sample/img/b6ca13d2-9e29dbcc-09b49c0a-c4bfaeac-b013ed90.png,0.9591912387373233,483.91350645959,582.5366941232114,70141.5,464.16559570269584,8226.358148975709,0.11728232428698715,70237.0,0.11412606498372073,158.0,255.0,2868623532.0,1.9927991399977616,87.0,1.7893297984837173,255.0,31.618997170698805,198.68120791036063,188.0,151.0,104.0,31.272382374712144,202.09417764204724,0.5500811131203769,2868623532.0,0.2741754727858844,1367.8342600954043,8.942080348950041,176.28604327077443,19.804144287413187,9.820344093010142,0.06965465975373412,0.9859087972798466,0.06897881566652779,0.36274317736790557,0.06483833965004115,0.9656093065931394,0.9655781765754567,0.9973282300988138,0.9885186275156456,-0.8199475050146307,0.9799341624443052,0.06851897782997882,2.5503594064333788,0.24688345476682444,2.3220215492141465,0.99898327576598,0.3223445090318462,5.1007188128667575,2.251285611353789,2.472499688190969,1769.7157889926855,0.23541132559945513,2.155922175927478,8.75821249981601,656.7873831921468,9199.9359176059,180.29947491089536,0.42396288952741346,5.027906511483822,1751.883695848035,0.23194876973584316,0.10779574867947093,565.484764695315,0.4909146617992822,3.7566996108700264,0.19645881319055036,227.52492668621701,0.33361426200325073,0.7718457873599298,4.360703812316715,1604611.5293255132,14720991.560117302,697844.4089507983,0.5063013196480939,314.5953079178886,0.4612834426948513,0.7060420991201001,2.894544694346649,0.35497861887386783,3.5062231217889073,0.009709981918362117,1594005.2476264392,3.3098651845845724,38889.198072241124,0.5536853520543463,3.0499949032543467,19257.262682062163,2.495839654985713,8.999330837023221,69.27108219314606,623.5381636459416,30.532257349323636,0.4383994428387697,0.027467162980028607,0.21192728093584515,0.012131661357357628,103.55269976046596,0.00091889478535924,0.5894503437940164,0.018054009578512522,0.009247094672013735
png_files_sample/img/519340bb-c8dda7c8-7e5cf3ab-62f5a5f1-88237de7.png,0.6860773789818552,495.5284989178856,514.5842982447093,87734.5,339.970893748396,7790.427124746536,0.08879548096525923,87794.0,0.1347810593054127,144.0,255.0,3378331205.0,2.4033693930747666,54.0,2.052338920555384,255.0,31.10000471320791,192.4943276305898,192.0,133.0,122.0,28.489765395018832,196.16372241975802,0.3035526433934442,3378331205.0,0.19651542379605183,1426.139823623027,13.224453748153243,221.74895990682018,12.081088040656741,10.064293289280124,0.10666735943318117,0.9790154289202881,0.10644976959039744,0.48877940548541843,0.09526534116864653,0.9467979613358942,0.9467942762397941,0.9971193049524905,0.9847960417477492,-0.7770179590460773,0.987467049723135,0.10636797153231731,3.2764329604942337,0.16406920387754972,2.907230752113191,0.9898725833026369,0.22200517825256094,6.552865920988468,2.8004721755081627,2.542740162178327,2248.146693956338,0.1906392857733601,2.575194227598648,10.860979457483598,379.26696228207715,7946.166713519178,40.444610536346325,0.3510047867679971,5.515737396515873,2465.196314481086,0.20854369327083985,0.13491810374285257,322.54836421763423,0.46844977605351024,5.006847806816681,0.14600382095560857,241.99810964083176,0.2287316726283854,1.431856840134219,8.45085066162571,883600.0548204159,13120467.337429112,241993.7303914619,0.3179988447805083,474.23062381852554,0.4482331037982283,0.6960999844137156,5.934521984823688,0.21617846309805613,4.065393906253126,0.012050937421691688,876714.1924592895,4.054515481274593,39103.950998929315,0.44540573386483484,3.4405230871656185,17252.875116750576,2.615955884665614,13.2801672096043,66.17730141011914,913.912260518942,15.261820369273527,0.2536416972306384,0.0306687451320386,0.34688807402828903,0.008922769940376229,121.1204662321852,0.0005792255111152372,1.3031659109842282,0.01885183167202811,0.007065197279182965
png_files_sample/img/22dfced6-929de3a4-87c293b4-1180a118-9acc3a93.png,0.8374420609651385,533.4829332352602,611.124373593461,126644.0,446.7610470982637,11515.286573549902,0.09092642820465163,126738.0,0.10955255006105735,155.0,255.0,4952206767.0,2.3635714835557575,51.0,2.1413497165213196,255.0,28.33959484111465,194.7878536823999,187.0,143.0,112.0,26.91922121619811,197.67236573808208,0.49861846553978617,4952206767.0,0.21453235331947695,1132.0562342940448,13.33262225891405,146.85832666377647,13.171208090612572,7.939613610662744,0.16022137410549014,0.9604237975639323,0.15751085820364444,0.6316259107594377,0.13531612699876916,0.9215776359000217,0.9215017859700095,0.9956911870642522,0.9775407323969822,-0.6887723422703677,0.979363949496963,0.15616276763579526,3.374574328348622,0.16353889326385573,3.046456548104549,0.9778111362577657,0.24209417101561875,6.749148656697244,2.883555789654458,2.024958746192058,4694.321566691728,0.20202307428926158,2.0382498156442685,10.387319825776409,217.65193818148222,5044.719383320951,16.923468100814354,0.28836684665960866,5.29370922762269,5718.574103613962,0.24556987006308367,0.18383397244709557,187.53295873053125,0.5114131881687151,4.891253339051768,0.17044031345129756,640.4282662869349,0.22799155083194547,1.6020480880696626,7.8227127091491635,1061290.9526521894,12305783.729441082,149538.59564514854,0.38873135951900634,1158.1377714489142,0.41229539745422367,0.6679019677945466,5.481115052334998,0.22767387263939035,4.356403654710462,0.02216383405135003,1059255.2693213506,4.383230599043116,42235.033754675,0.3332468064406492,4.422442258870164,27189.401395003868,2.1055712926746293,13.346036705644716,61.113225709731886,870.8248828291436,8.531658443227586,0.17362950426163512,0.04119270517225846,0.4275795174269842,0.01171818086528396,367.1692049598056,0.0002392622605012387,1.9499899831508603,0.022626679411517883,0.0029627995259780934
png_files_sample/img/24af482c-1fc07405-9f8d817f-a54317a7-c96053a5.png,0.9025040369302202,425.71868304447383,514.5842982447093,53314.0,384.21283004425453,6153.840112819526,0.11542634416512598,53410.0,0.13300848828194972,160.0,255.0,2401360719.0,2.296157178684917,76.0,1.6740316157302684,255.0,31.159529652673612,208.97032390938026,206.0,147.0,108.0,28.50426893397976,212.03981280190922,-0.009185548296213304,2401360719.0,0.22022436503377363,1292.285938277408,17.994852403991512,140.92135442395883,3.6525232267743566,9.174563585667446,0.12714923989596952,0.9726572336132486,0.12684753818329256,0.5486912199422507,0.11097567282119554,0.9366123439371707,0.9366041706063002,0.996566112893243,0.9818835486874851,-0.7351882261613383,0.9814604117032032,0.1267019143395459,3.966475085825266,0.18549497945512256,2.8437733619601047,0.9787190489504671,0.2766322461191765,7.932950171650532,2.71628285369138,2.325428206390854,1528.8926572872065,0.17597470518806366,2.403696707778201,15.007381779671942,335.9370054661979,8851.034437409207,21.12045030999299,0.20004596175993006,5.029976861145099,2488.4405060441827,0.28643355492937494,0.16290956749672347,297.0838084033379,0.5520818795905581,7.278896485436227,0.13589553849436403,266.2125317527519,0.22541281266109392,2.076856178226951,8.702794242167654,496103.7205757832,10123526.379339542,44740.51273097187,0.42165161351020797,480.89669771380187,0.40719449425385423,0.6637028673191242,5.798165840120036,0.2637719713887006,4.262283697171389,0.022111964051675717,494058.47547644365,3.9957787036387766,21940.489458902826,0.41079366146607055,4.3799199888692115,11762.183336453847,2.4040149306528953,18.060475566373338,63.61947200898708,1194.6237408724958,6.4573554109717275,0.11966722315837651,0.03993345772816466,0.5393315832537637,0.010172071643850911,57.79347883047331,0.0008183846733994909,1.513269588103726,0.02152477249214312,0.009249998742787304
png_files_sample/img/4f12dae2-9269ffa3-b9ce9662-d8a10f84-13857cb9.png,0.9921376638451581,414.45065863121323,527.6712992005534,94888.5,411.192108233459,8444.348047707934,0.0889923230708456,94962.0,0.1293140154259016,160.0,255.0,3520184614.0,1.53674063222328,15.0,3.2911553923694497,255.0,23.366147257893118,189.9137128535625,181.0,153.0,102.0,24.34983486387609,192.53415968411588,1.308861927000592,3520184614.0,0.3872041605447452,1002.184315443252,6.736954167059745,166.5605927643706,24.402128888156565,7.038813422141729,0.05970404229701175,0.9831627714313023,0.05966585481582834,0.32564652996032023,0.05609496767547326,0.9701734371722831,0.9701708913402042,0.9977039945600448,0.990056600089771,-0.7977239934590037,0.9529488082560007,0.05963244076979286,2.23430834994547,0.35877551671739655,1.7999033516821785,0.9999734908757629,0.5123479669435972,4.46861669989094,1.7399802082520206,1.7746293661096852,2837.237015417824,0.33747029604821355,2.0348321962826676,6.6180684261801765,1073.0452621388317,9012.208302600015,278.31799919551685,0.5604689409033959,4.991213897551526,1554.0406831819198,0.18386326777700057,0.08951212063772877,940.3705961736507,0.4346342316014482,2.6068977434611504,0.2364277929784002,390.8638888888889,0.5428665123456791,0.2660416666666667,2.111111111111111,4601178.797222222,22991764.218055554,1787947.7236423611,0.7385779320987653,342.8333333333333,0.4761574074074074,0.7166826903804289,1.4703976194942439,0.5321612247361291,2.8150747170780197,0.007581980160485247,4583783.385486111,2.734729139525931,56474.252522061455,0.5947036975006998,2.4805077207635193,36769.68149365009,1.8100410135644,6.811619384595944,71.10355721235862,484.71054737684545,29.67533915613029,0.434499334821648,0.024127290524489753,0.1394052699682464,0.012761503768240267,168.07313934984586,0.0005202576994360144,0.7199262278213072,0.011134652362418321,0.007520252183820928
png_files_sample/img/9e2b511c-f38fe6e4-1a3572c4-11d1eb38-a1d2d388.png,0.8193458860559675,468.58837746287503,514.5842982447093,74289.5,383.9359593278475,7612.79761570744,0.10247474563306308,74334.0,0.12691833478365996,161.0,255.0,3295631420.0,2.4141233841681755,60.0,1.7014716397332312,255.0,30.263804417651762,207.72257647913472,205.0,147.0,108.0,27.629042332742088,210.55985152015018,-0.018941635629176598,3295631420.0,0.19466991891358462,1186.7822930577222,17.415217008664396,117.70228643837538,2.0815186794635943,8.22688370698614,0.13023359701181658,0.9688193250976999,0.12881160549023873,0.556870130325118,0.1134431310568171,0.9358177276329278,0.935735410658099,0.9964870656827056,0.9816230601858171,-0.7384366462679975,0.9849888969785383,0.12768762875990214,3.9231425315012842,0.15521315930983304,3.0059844520187324,0.9815453459795294,0.20770591791609075,7.846285063002569,2.871137784578513,2.089279325999489,2305.246163824301,0.1938976457386198,2.124132769781947,12.381387377922344,300.1252776718628,8235.164118891158,15.318163183335018,0.22203451943134456,5.35306052778307,2481.05420728903,0.20850812306506167,0.16044474937444508,259.33256443529785,0.46674291368875864,5.212715247228372,0.13674250084901773,399.2733590733591,0.3083191961956441,1.6093284238457983,6.05019305019305,502906.3243243243,11058428.505019305,40502.36257099957,0.5503204633204632,453.6084942084942,0.35027682950462874,0.6141520221114045,3.9227857205710963,0.31955228872501285,4.260845544808908,0.017421368418220465,499611.4756750794,4.186098214716879,29439.48814808836,0.3960433738005268,4.003163620704974,14470.593752522398,2.1710243016678157,17.36249899104044,63.54664083730191,1185.0173541044476,6.086664207794848,0.11954886054833588,0.035207057965910546,0.4313634670418542,0.010068136522349513,121.87289037576657,0.0005469797520354676,1.521632031193026,0.01954494501261217,0.006271105590387127
png_files_sample/img/9b3d8271-892d0aa2-4427aaab-a640fb3f-785a59ee.png,0.8601096862025852,529.0250007632598,611.124373593461,122054.5,455.01952739980976,10018.095305753162,0.08207886891309343,122122.0,0.12362225776073583,154.0,255.0,5035392913.0,2.4914466530248305,57.0,1.9387519365152734,255.0,29.515034727523123,200.06925042170943,195.0,137.0,118.0,26.919743100938565,203.05782408397275,0.11479069852737814,5035392913.0,0.18781398306428504,1204.7749574129443,14.994302579903724,147.16961866098362,5.028093887905841,8.515167613188813,0.13774294356310185,0.9681488808799853,0.1343161378354037,0.5737238923658192,0.11955969977353328,0.9333004571409843,0.9331753647379613,0.9963006504716949,0.9808674990720379,-0.7309450079707335,0.9862980655024043,0.13231616084690292,3.5916482611790284,0.14693890469612775,3.132299599752507,0.9784061128004169,0.24272551123653585,7.183296522358058,2.9893677361943594,2.163227639187979,3617.028262633493,0.18720337104131501,2.1841787748140433,11.471418676054121,305.83199592400615,7485.577291637326,20.794890077873074,0.2771649723140345,5.5537670449784216,3871.481779178601,0.20006675429296908,0.15870400091711567,264.8055630577038,0.4557483687448459,5.106132332639363,0.13295698272323045,402.7581446714522,0.22239544156347446,1.670312200336553,9.672556598564329,1236152.942020983,18372870.33186085,133210.84891066936,0.31025108902386656,731.1965764770845,0.40375294118005767,0.660923968031966,6.554804878336068,0.18894170499835278,4.435471083342174,0.014829432862219747,1231605.6701999956,4.383344927603271,46422.902065147966,0.3801354552426915,3.7722241468565016,22936.219239776616,2.242140386050158,15.00162951802296,63.53081344884624,1013.5544046117817,9.122711141317698,0.17181339152650627,0.03361774716363068,0.4153290573257188,0.008187330835768685,281.9153625601614,0.00032589888333802,1.5330019719011556,0.020138888146208837,0.003766252118433073
png_files_sample/img/60b07b84-00094970-8c731fd7-1ce8048e-38fe7370.png,0.850374164884083,471.1258461630078,512.0205074018032,52529.5,400.63324798617475,7145.719405220603,0.13603250374019557,52564.0,0.11370003725450142,155.0,255.0,2375507722.0,2.3940136796239493,81.0,1.5732640160555709,255.0,34.12893270788015,209.05870938284758,208.0,143.0,112.0,31.31801887251392,212.58568651618867,-0.10797495715517373,2375507722.0,0.2086425699157188,1487.1301427373203,18.53555084654639,177.12753933689373,-0.9180050359206184,10.487021331117255,0.17496492723901136,0.9671749437777323,0.1733377496735302,0.6685355630841943,0.1444558454850003,0.9136010579555734,0.9134938429197831,0.9952779104623736,0.9752664609094234,-0.6876350710906505,0.9798396902748103,0.17192590206249814,3.9946845627771417,0.16659489469562616,3.082394332260031,0.983510736154444,0.30194114640738123,7.989369125554283,2.901626843082915,2.6654965645890663,2024.0013023532756,0.1817529957693871,2.4443883068467227,12.367240948117828,205.34495870433526,6461.271041623291,9.34212705337321,0.26694788957292714,5.15609591003971,2344.435999710272,0.20879805421762,0.2128405372498288,182.0425608646697,0.4638527483233536,5.004283707857297,0.15797212253104057,264.4021276595745,0.28127885921231327,1.7202116342236307,6.564893617021276,362752.4234042553,9718041.734042553,27847.308131205675,0.5153602245862884,262.56382978723406,0.27932322317790853,0.5480137991807196,3.6343281990317426,0.26299505744451646,4.937663929047581,0.017882961722852142,359625.47218650975,4.366982577352859,14912.987596073359,0.28371104931271135,4.485860472576794,10967.088045049844,2.775696912650317,18.43870329503082,57.73609314359638,1198.1893311011338,6.112137658642586,0.14782006485215907,0.03850840202822061,0.4878269123907768,0.011576271069287014,73.53898529460066,0.000666483911741379,1.9030838932498362,0.032554984985096166,0.007658456385595911
png_files_sample/img/c105e609-4247ad7a-4d08f26a-59a58228-b5e43376.png,0.9163594075478725,401.57293478399504,514.5842982447093,64926.5,367.9851366059221,6038.8451634533485,0.0930104835999684,65005.0,0.1495760408315533,157.0,255.0,2756525325.0,2.2869480259092,65.0,1.9178302475734321,255.0,29.40083475843459,202.86425659564648,198.0,141.0,114.0,27.32320451533015,205.92430651539195,0.22752730286319306,2756525325.0,0.2228136091322423,1250.913409740789,15.83481055895194,162.51239104987047,9.254255376070958,8.957795827363045,0.10546347333963965,0.976718763347715,0.10413723007598234,0.48351202635110935,0.09455546544500473,0.9480973360760417,0.9480540537701606,0.9971603704215648,0.9851439473862917,-0.7694808397365711,0.9837554429836646,0.10342757034001471,3.6907515912902245,0.19213849206908395,2.74766806383881,0.9932856559738974,0.26700839816997135,7.381503182580449,2.6401959463186593,2.2658148251756707,1539.5734567038714,0.17795580205522937,2.545336806618489,13.582982696806184,454.25256483608683,10230.706079278436,34.08990525290823,0.24782938301089985,5.2841986520035515,2132.393975584536,0.24580052690838922,0.13364356587954773,396.31365501999863,0.5101106544871956,6.365158454282543,0.13120482680130788,208.9255319148936,0.22226120416478046,1.6115651878678134,9.386170212765958,945245.220212766,15823022.056382978,95639.39564036643,0.31025472813238764,448.7,0.4773404255319149,0.7177916109183211,6.596834375011878,0.21628313934132845,4.00459881803223,0.014460426121067611,940462.90918402,3.8170288825958423,30553.682009076227,0.4700204908711057,3.6087712848391886,14483.998661641412,2.3471574662646133,15.974448119375433,66.50717637104839,1093.7939081609106,8.626729580630549,0.15021497918963497,0.0327632571371867,0.4303122854194849,0.0074522567778488695,69.90352541626974,0.000747574596176644,1.24847805679385,0.016875062152480316,0.009073129626689838
png_files_sample/img/7f6f56c1-8ff40322-9366ad9c-d70044be-b213d72f.png,0.856342878686842,419.9307099880732,514.5842982447093,51172.0,359.60467304019596,5502.314067436576,0.10752587484242507,51254.0,0.14573898873910676,152.0,255.0,2179084584.0,2.243011655983965,82.0,1.6634605559196833,255.0,34.5390960062865,202.35275295586686,192.0,135.0,120.0,32.97984508113086,206.1926412719599,0.19965725062896422,2179084584.0,0.24003071222082023,1568.768685889061,16.324387372855874,222.62004758996673,11.102967468412132,11.438267468955257,0.07408271351589368,0.9871220508011609,0.07241989598882881,0.3742921041148617,0.06873404326095986,0.9639608382322763,0.9639353431530631,0.9980150633332718,0.9896781588767877,-0.8315095404393104,0.9869127293974707,0.07182285651302703,3.6719512952163655,0.22166965442527692,2.565647970856266,0.9995664355155757,0.3099606906420415,7.343902590432731,2.4921707631823518,2.878087545617788,1011.3688185454395,0.18143733936806267,3.362346170289438,15.902848600262338,653.7734215889011,15251.909639410364,55.04028398046644,0.269950430753261,5.310222443267292,1162.9100633551188,0.2096143276229492,0.1082842314746166,560.2929303979577,0.46017999361098355,7.038918472355298,0.1156312189550617,85.11586901763224,0.2143976549562525,2.2403289152269226,9.302267002518892,1524612.8413098236,28298896.690176323,174179.17673313743,0.3800132941505737,167.01007556675063,0.42068029110012756,0.6740245129055512,5.3048259528279065,0.25387535499304353,4.251476810127926,0.0077457369180941975,1507945.1858079168,3.4699052032549655,28541.987122956256,0.5568733586248148,3.0137246064739567,12302.534124165919,2.951451642823354,16.519608225699457,69.17122566043626,1146.6905217153783,11.467428769787075,0.180833165324766,0.026005221121543055,0.3839945917444904,0.0062832363769964586,31.9185020254379,0.0014166688239702816,0.8969549533769889,0.01529969337525187,0.017770469548238355
